counter,timestamp,data_type,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
209,0,0.0,89223.140625,6.18499994278,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,1.723819971085,89223.15625,0.000750000007,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.4765625,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0,0.0,89223.140625,6.204939842224,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.146029993892,89223.1484375,0.368470013142,89223.15625,0.000750000007,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.4765625,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0,0.0,89223.140625,6.221749782562,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.129219993949,89223.1484375,0.368140012026,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.4765625,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0,0.0,89223.140625,6.221749782562,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.129219993949,89223.1484375,0.368259996176,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.4765625,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0,0.0,89223.140625,6.221749782562,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.129219993949,89223.1484375,0.368259996176,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.4765625,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0,0.0,89223.140625,6.25020980835,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.129219993949,89223.1484375,0.202910006046,89223.15625,0.000750000007,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.4765625,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0,0.0,89223.140625,6.250150203705,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.129219993949,89223.1484375,0.203199997544,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.4765625,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0,0.0,89223.140625,6.25020980835,89223.09375,5.9999998e-05,89222.9296875,0.000880000007,89222.8203125,0.000119999997,89222.8125,0.129219993949,89223.1484375,0.750670015812,89223.15625,0.000750000007,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.4765625,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,1765106523028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89223.14999999998,89223.14999999998,89223.14999999998,89223.14999999998,0.00139,124.0201785,9.0
218,0,0.0,89223.140625,6.233399868011,89223.09375,5.9999998e-05,89222.9296875,0.000880000007,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,0.918799996376,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.4765625,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0,0.0,89223.140625,6.24501991272,89223.09375,5.9999998e-05,89222.9296875,0.000880000007,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,0.918810009956,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.4765625,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0,0.0,89223.140625,6.24501991272,89223.09375,5.9999998e-05,89222.9296875,0.000880000007,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,0.918749988079,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.4765625,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0,0.0,89223.140625,6.24501991272,89223.09375,5.9999998e-05,89222.9296875,0.000880000007,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,0.918749988079,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.4765625,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0,0.0,89223.140625,6.24501991272,89223.09375,5.9999998e-05,89222.9296875,0.000880000007,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,0.918749988079,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.4765625,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0,0.0,89223.140625,6.245079994202,89223.09375,5.9999998e-05,89222.9296875,0.000880000007,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,0.893959999084,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.4765625,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0,0.0,89223.140625,6.243659973145,89223.09375,5.9999998e-05,89222.9296875,0.000880000007,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,0.894020020962,89223.15625,0.000750000007,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0,0.0,89223.140625,6.243659973145,89223.09375,5.9999998e-05,89222.9296875,0.000880000007,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,0.893079996109,89223.15625,0.000750000007,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0,0.0,89223.140625,6.243659973145,89223.09375,5.9999998e-05,89222.9296875,0.000880000007,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,1.232450008392,89223.15625,0.000750000007,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0,0.0,89223.140625,6.243659973145,89223.09375,5.9999998e-05,89222.9296875,0.000880000007,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,1.232450008392,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,1765106524058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89223.14999999998,89223.14999999998,89223.14999999998,89223.14999999998,0.02773,2474.1579495,40.0
229,0,0.0,89223.140625,6.243659973145,89223.09375,5.9999998e-05,89222.9296875,0.000880000007,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,1.232450008392,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0,0.0,89223.140625,6.243659973145,89223.09375,5.9999998e-05,89222.9296875,0.000880000007,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,1.23313999176,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0,0.0,89223.140625,6.243659973145,89223.09375,5.9999998e-05,89222.9296875,0.000880000007,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,1.232929944992,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0,0.0,89223.140625,6.243659973145,89223.09375,5.9999998e-05,89222.9296875,0.000880000007,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,1.233090043068,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0,0.0,89223.140625,6.243659973145,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,1.233090043068,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0,0.0,89223.140625,6.243659973145,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,1.23239004612,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0,0.0,89223.140625,6.243659973145,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,1.23239004612,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0,0.0,89223.140625,6.243659973145,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,1.23239004612,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0,0.0,89223.140625,6.243659973145,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,1.23239004612,89223.15625,0.000690000015,89223.171875,0.00033000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0,0.0,89223.140625,6.260409832001,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.129219993949,89223.1484375,0.228410005569,89223.15625,0.000690000015,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,1765106525026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89223.14999999998,89223.14999999998,89223.14999999998,89223.14999999998,0.00021,18.7368615,1.0
240,0,0.0,89223.140625,6.260409832001,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.129219993949,89223.1484375,0.228469997644,89223.15625,0.000569999975,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0,0.0,89223.140625,6.243599891663,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,0.229389995337,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0,0.0,89223.140625,6.243599891663,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,0.229570001364,89223.15625,0.000690000015,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0,0.0,89223.140625,6.243599891663,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,0.229509994388,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0,0.0,89223.140625,6.243599891663,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,0.229570001364,89223.15625,0.000690000015,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0,0.0,89223.140625,6.223599910736,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89222.8125,0.112410001457,89223.1484375,1.208099961281,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0,0.0,89223.140625,6.224080085754,89223.1328125,5.9999998e-05,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89223.1484375,1.208099961281,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0,0.0,89223.140625,6.224080085754,89223.1328125,5.9999998e-05,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89223.1484375,1.208099961281,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0,0.0,89223.140625,6.224080085754,89223.1328125,5.9999998e-05,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89223.1484375,1.208099961281,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0,0.0,89223.140625,6.224080085754,89223.1328125,5.9999998e-05,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89223.1484375,1.208099961281,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,1765106526021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89223.14999999998,89223.14999999998,89223.14999999998,89223.14999999998,0.0,0.0,0.0
251,0,0.0,89223.140625,6.224080085754,89223.1328125,5.9999998e-05,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89223.1484375,1.208099961281,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0,0.0,89223.140625,6.224190235138,89223.1328125,5.9999998e-05,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89223.1484375,1.208099961281,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0,0.0,89223.140625,6.224190235138,89223.1328125,5.9999998e-05,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89223.1484375,1.208099961281,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0,0.0,89223.140625,6.224190235138,89223.1328125,5.9999998e-05,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89223.1484375,1.33606004715,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0,0.0,89223.140625,6.224190235138,89223.1328125,5.9999998e-05,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89223.1484375,1.33606004715,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0,0.0,89223.140625,6.224190235138,89223.1328125,5.9999998e-05,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89223.1484375,1.33606004715,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0,0.0,89223.140625,6.224190235138,89223.1328125,5.9999998e-05,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89223.1484375,1.33606004715,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0,0.0,89223.140625,6.224190235138,89223.1328125,5.9999998e-05,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89223.1484375,1.33606004715,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0,0.0,89223.140625,6.224190235138,89223.1328125,5.9999998e-05,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89223.1484375,1.33606004715,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0,0.0,89223.140625,6.224249839783,89223.1328125,0.000119999997,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89223.1484375,1.33606004715,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,1765106527031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89223.14999999998,89223.14999999998,89223.14999999998,89223.14999999998,0.0,0.0,0.0
262,0,0.0,89223.140625,6.224249839783,89223.1328125,0.000119999997,89223.09375,5.9999998e-05,89222.9296875,0.00033000001,89222.8203125,0.000119999997,89223.1484375,1.33606004715,89223.15625,0.000630000024,89223.171875,0.000390000001,89223.203125,5.9999998e-05,89223.2734375,0.000119999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
